uri,id,birth_place,birth_date,language,recording_dates,subject_refs,interviewers,programs
/repositories/14/resources/8514,HVT-3805,,,heb,1995|1995-10-27|1995-11-03|1995-11-10|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/26159|/subjects/23300|/subjects/23328|/subjects/36226|/subjects/39082|/subjects/24343|/subjects/32490|/subjects/32911|/subjects/22339|/subjects/25299|/subjects/33458|/subjects/26611|/subjects/28832|/subjects/29787|/subjects/31861|/subjects/38724|/subjects/24980|/subjects/32086|/subjects/24543|/subjects/30490|/subjects/33303|/subjects/40065|/subjects/35139|/subjects/35943|,/agents/people/40907|,/agents/corporate_entities/12966|/agents/corporate_entities/6680|
/repositories/14/resources/6914,HVT-4293,,,eng,2004-03-23|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/26999|/subjects/40822|/subjects/32908|/subjects/26594|/subjects/36478|/subjects/41390|/subjects/32936|/subjects/23510|/subjects/22134|/subjects/22416|/subjects/29153|/subjects/26289|/subjects/24980|/subjects/32086|/subjects/30783|/subjects/34365|/subjects/31129|,/agents/people/40446|,/agents/corporate_entities/12966|
/repositories/14/resources/9412,HVT-3556,,,srp,1995-04-09|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/39082|/subjects/24374|/subjects/22644|/subjects/32199|/subjects/33146|/subjects/29031|/subjects/40557|/subjects/40775|/subjects/29623|/subjects/38015|/subjects/39293|/subjects/26736|/subjects/40450|/subjects/22416|/subjects/23706|/subjects/24980|/subjects/34716|/subjects/36018|/subjects/41132|/subjects/23059|/subjects/30490|/subjects/35139|,/agents/people/81600|,/agents/corporate_entities/12966|
/repositories/14/resources/9961,HVT-1091,,,eng,1988-05-19|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/26684|/subjects/29111|/subjects/36226|/subjects/37410|/subjects/39082|/subjects/22131|/subjects/24980|/subjects/32086|/subjects/35943|/subjects/35324|,/agents/people/57092|/agents/people/40957|,/agents/corporate_entities/12966|
/repositories/14/resources/6040,HVT-3106,,,eng,1983-08-03|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/28635|/subjects/28387|/subjects/40600|/subjects/31012|/subjects/31104|/subjects/22646|/subjects/39324|/subjects/24980|/subjects/35943|/subjects/35324|/subjects/26539|/subjects/35139|/subjects/31129|,/agents/people/72047|,/agents/corporate_entities/6696|
/repositories/14/resources/6006,HVT-4339,,,eng,2005-07-20|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/23640|/subjects/37286|/subjects/28635|/subjects/33911|/subjects/39082|/subjects/24374|/subjects/24343|/subjects/40600|/subjects/30132|/subjects/31012|/subjects/27866|/subjects/35258|/subjects/24980|/subjects/32086|/subjects/31129|/subjects/33303|/subjects/30490|/subjects/26539|/subjects/35139|/subjects/35943|/subjects/35324|,,/agents/corporate_entities/12966|
/repositories/14/resources/7341,HVT-0403,,,eng,1983-03-06|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24374|/subjects/37286|/subjects/35834|/subjects/39082|/subjects/41014|/subjects/30915|/subjects/40600|/subjects/32494|/subjects/38014|/subjects/24980|/subjects/32086|/subjects/34716|/subjects/23059|/subjects/33303|/subjects/24343|/subjects/35139|/subjects/35324|/subjects/31916|,/agents/people/78397|/agents/people/44161|,/agents/corporate_entities/6786|
/repositories/14/resources/6015,HVT-0053,,,eng,1979-05-10|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/39082|/subjects/29362|/subjects/31104|/subjects/25317|/subjects/24980|/subjects/38655|/subjects/32727|/subjects/38912|,/agents/people/40474|,/agents/corporate_entities/6652|
/repositories/14/resources/9384,HVT-2594,,,yid,1991-05-30|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/41071|/subjects/23093|/subjects/31690|/subjects/24980|/subjects/32086|/subjects/23059|/subjects/30490|/subjects/35139|,/agents/people/90735|,/agents/corporate_entities/7161|
/repositories/14/resources/8523,HVT-1212,,,eng,1989-02-10|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/22072|/subjects/23300|/subjects/37286|/subjects/25186|/subjects/26804|/subjects/39298|/subjects/40600|/subjects/39918|/subjects/30913|/subjects/23033|/subjects/24980|/subjects/24543|/subjects/23059|/subjects/38250|/subjects/32086|/subjects/30490|/subjects/35139|,/agents/people/41407|/agents/people/42996|,/agents/corporate_entities/6670|
/repositories/14/resources/7196,HVT-4010,,,fre,1995-06-19|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/36478|/subjects/41390|/subjects/33351|/subjects/39082|/subjects/24343|/subjects/26684|/subjects/28355|/subjects/32087|/subjects/30647|/subjects/22646|/subjects/23093|/subjects/24980|/subjects/35943|/subjects/35139|/subjects/23059|/subjects/30490|,/agents/people/40539|/agents/people/43825|,/agents/corporate_entities/6614|
/repositories/14/resources/8551,HVT-0950,,,eng,1987-11-08|,/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/41390|/subjects/36478|/subjects/28940|/subjects/25637|/subjects/27845|/subjects/24278|/subjects/31326|/subjects/38832|/subjects/24980|/subjects/32243|,/agents/people/42747|/agents/people/89647|,/agents/corporate_entities/6671|
/repositories/14/resources/9736,HVT-1642,,,eng,1991-06-23|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/36478|/subjects/41390|/subjects/30350|/subjects/28456|/subjects/24250|/subjects/22416|/subjects/26999|/subjects/24980|/subjects/30490|/subjects/22134|/subjects/34365|/subjects/35139|/subjects/31129|,/agents/people/42786|/agents/people/76575|,/agents/corporate_entities/6657|
/repositories/14/resources/8341,HVT-4440,,,eng,2011-03-09|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/40418|/subjects/39082|/subjects/24343|/subjects/35577|/subjects/30350|/subjects/26677|/subjects/34736|/subjects/29465|/subjects/31795|/subjects/24980|/subjects/33303|/subjects/35139|/subjects/35324|,/agents/people/40446|,/agents/corporate_entities/12966|
/repositories/14/resources/9428,HVT-3385,,,heb,1991-08-13|1992-07-27|1992-08-13|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/24374|/subjects/37286|/subjects/29006|/subjects/39082|/subjects/35577|/subjects/38307|/subjects/31037|/subjects/26684|/subjects/28291|/subjects/32490|/subjects/32911|/subjects/28387|/subjects/25248|/subjects/40600|/subjects/31365|/subjects/38014|/subjects/28872|/subjects/33801|/subjects/26434|/subjects/24980|/subjects/31129|/subjects/35139|/subjects/30490|/subjects/35324|/subjects/33303|/subjects/23059|/subjects/35943|,/agents/people/40551|,/agents/corporate_entities/12966|/agents/corporate_entities/6680|
/repositories/14/resources/9877,HVT-2982,,,fre,1992-12-09|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/33351|/subjects/29099|/subjects/23328|/subjects/24374|/subjects/31037|/subjects/39082|/subjects/26684|/subjects/39450|/subjects/25637|/subjects/34024|/subjects/33744|/subjects/23093|/subjects/23386|/subjects/24980|/subjects/28759|/subjects/33303|/subjects/35139|/subjects/35943|,/agents/people/68682|/agents/people/40437|,/agents/corporate_entities/6614|
/repositories/14/resources/9262,HVT-3690,,,slo,1995-07-17|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/29111|/subjects/37410|/subjects/26684|/subjects/31104|/subjects/37948|/subjects/23385|/subjects/25317|/subjects/24980|/subjects/32086|/subjects/23059|/subjects/30490|/subjects/36018|/subjects/33303|/subjects/35943|/subjects/40065|/subjects/35139|,/agents/people/40499|/agents/people/40871|,/agents/corporate_entities/6663|
/repositories/14/resources/10392,HVT-4155,,,heb,1999-11-11|1999-11-18|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/33784|/subjects/38313|/subjects/39082|/subjects/40482|/subjects/41420|/subjects/24343|/subjects/31521|/subjects/39298|/subjects/23982|/subjects/33954|/subjects/31801|/subjects/25317|/subjects/23869|/subjects/40721|/subjects/26520|/subjects/38724|/subjects/24413|/subjects/24980|/subjects/35714|/subjects/32086|/subjects/33303|/subjects/35139|/subjects/35324|,,/agents/corporate_entities/12966|/agents/corporate_entities/6680|
/repositories/14/resources/8777,HVT-1357,,,eng,1989-12-10|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/39082|/subjects/23530|/subjects/24639|/subjects/24980|/subjects/31104|/subjects/36919|/subjects/27418|/subjects/25751|/subjects/25800|/subjects/23869|/subjects/22863|/subjects/31129|/subjects/35714|/subjects/24343|/subjects/33303|/subjects/35139|,/agents/people/44498|/agents/people/74191|,/agents/corporate_entities/6657|
/repositories/14/resources/9437,HVT-0815,,,eng,1986-07-12|,/subjects/36885|/subjects/35425|/subjects/31833|/subjects/40356|/subjects/33741|/subjects/37511|/subjects/32119|/subjects/24980|/subjects/24675|,/agents/people/41448|/agents/people/40714|,/agents/corporate_entities/6725|
/repositories/14/resources/8504,HVT-2828,,,fre,1993-11-26|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/40600|/subjects/41095|/subjects/22646|/subjects/38014|/subjects/30915|/subjects/26179|/subjects/24980|/subjects/28759|/subjects/30490|/subjects/23059|,/agents/people/41588|/agents/people/40642|,/agents/corporate_entities/6714|
/repositories/14/resources/6409,HVT-1707,,,eng,1990-11-04|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/39082|/subjects/23300|/subjects/37286|/subjects/33370|/subjects/36226|/subjects/24374|/subjects/31037|/subjects/26684|/subjects/32911|/subjects/25248|/subjects/40600|/subjects/31012|/subjects/23475|/subjects/26520|/subjects/32585|/subjects/38724|/subjects/29787|/subjects/24980|/subjects/32086|/subjects/35324|/subjects/35139|/subjects/31129|/subjects/30490|,/agents/people/41607|,/agents/corporate_entities/6633|
/repositories/14/resources/8496,HVT-2081,,,eng,1991-11-19|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/32908|/subjects/39074|/subjects/26804|/subjects/26999|/subjects/41390|/subjects/23328|/subjects/36478|/subjects/23300|/subjects/22416|/subjects/23510|/subjects/30597|/subjects/31206|/subjects/39455|/subjects/22646|/subjects/26793|/subjects/34059|/subjects/37640|/subjects/26950|/subjects/31022|/subjects/22109|/subjects/24980|/subjects/32086|/subjects/31129|/subjects/22134|/subjects/34365|/subjects/30490|/subjects/36018|/subjects/23059|/subjects/33303|/subjects/35139|/subjects/35324|,/agents/people/40548|/agents/people/41750|,/agents/corporate_entities/6633|
/repositories/14/resources/7254,HVT-0546,,,eng,1985-05-20|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/29496|/subjects/39082|/subjects/31104|/subjects/28262|/subjects/23869|/subjects/24980|/subjects/35714|,/agents/people/43961|,/agents/corporate_entities/6671|
/repositories/14/resources/5912,HVT-0116,,,eng,1979-08-08|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/25470|/subjects/29496|/subjects/31833|/subjects/34631|/subjects/36512|/subjects/29790|/subjects/39082|/subjects/37286|/subjects/40600|/subjects/30350|/subjects/26497|/subjects/24980|,/agents/people/40474|/agents/people/67204|,/agents/corporate_entities/6652|
/repositories/14/resources/9495,HVT-2605,,,eng,1993-05-12|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/36478|/subjects/41390|/subjects/23300|/subjects/39082|/subjects/24374|/subjects/36226|/subjects/31831|/subjects/23330|/subjects/23655|/subjects/38016|/subjects/32986|/subjects/22405|/subjects/32911|/subjects/40600|/subjects/30454|/subjects/26096|/subjects/24924|/subjects/41188|/subjects/29464|/subjects/38014|/subjects/24980|/subjects/31129|/subjects/24543|/subjects/34716|/subjects/38250|/subjects/23059|/subjects/23017|/subjects/35139|/subjects/30490|/subjects/35324|,/agents/people/40466|,/agents/corporate_entities/6633|
/repositories/14/resources/6305,HVT-0638,,,eng,1985-11-11|,/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/36478|/subjects/41390|/subjects/38307|/subjects/32908|/subjects/32936|/subjects/25637|/subjects/35753|/subjects/38643|/subjects/23056|/subjects/39981|/subjects/34075|/subjects/26505|/subjects/26999|/subjects/24980|/subjects/30490|/subjects/31129|/subjects/34365|/subjects/35139|,/agents/people/40603|,/agents/corporate_entities/6671|
/repositories/14/resources/6958,HVT-3917,,,slo,1996-03-03|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/25591|/subjects/41014|/subjects/39971|/subjects/26863|/subjects/22554|/subjects/31104|/subjects/23385|/subjects/24980|/subjects/32086|/subjects/23059|/subjects/30490|/subjects/35324|,,/agents/corporate_entities/6663|
/repositories/14/resources/9426,HVT-2255,,,eng,1993-11-11|,/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/40482|/subjects/33741|/subjects/22405|/subjects/40356|/subjects/25857|/subjects/37713|/subjects/24980|/subjects/28759|,/agents/people/40446|,/agents/corporate_entities/12966|
/repositories/14/resources/6926,HVT-0268,,,eng,1982-08-16|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/39082|/subjects/36226|/subjects/39971|/subjects/24343|/subjects/23300|/subjects/32911|/subjects/40600|/subjects/34319|/subjects/25748|/subjects/25317|/subjects/34471|/subjects/33470|/subjects/24980|/subjects/23059|/subjects/38250|/subjects/33303|/subjects/30490|/subjects/35139|/subjects/35324|,/agents/people/43186|,/agents/corporate_entities/7019|
/repositories/14/resources/6150,HVT-0792,,,eng,1986-11-16|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/36512|/subjects/39082|/subjects/29496|/subjects/39070|/subjects/40600|/subjects/38014|/subjects/22416|/subjects/26497|/subjects/36203|/subjects/24980|/subjects/23059|/subjects/36018|/subjects/30490|/subjects/35139|,/agents/people/41186|/agents/people/40603|,/agents/corporate_entities/6671|
/repositories/14/resources/8395,HVT-1880,,,eng,1992-08-20|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/36478|/subjects/41390|/subjects/40600|/subjects/28738|/subjects/38291|/subjects/24980|/subjects/39199|/subjects/24949|/subjects/30046|/subjects/38628|/subjects/38014|/subjects/23385|/subjects/35863|/subjects/38912|/subjects/24543|/subjects/32911|/subjects/35139|/subjects/35943|/subjects/35324|,/agents/people/70874|,/agents/corporate_entities/12966|
/repositories/14/resources/9519,HVT-1029,,,eng,1987-07-09|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/39082|/subjects/35577|/subjects/39298|/subjects/26999|/subjects/25637|/subjects/30693|/subjects/27845|/subjects/33470|/subjects/24980|/subjects/25108|/subjects/35139|/subjects/35943|/subjects/31129|/subjects/34365|,,/agents/corporate_entities/6735|
/repositories/14/resources/8882,HVT-3014,,,fre,1994-12-13|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/37286|/subjects/23259|/subjects/23300|/subjects/39371|/subjects/36544|/subjects/32206|/subjects/27739|/subjects/28768|/subjects/39297|/subjects/26886|/subjects/33343|/subjects/28995|/subjects/32085|/subjects/23967|/subjects/23174|/subjects/32982|/subjects/22298|/subjects/23033|/subjects/25062|/subjects/31695|/subjects/24980|/subjects/32086|/subjects/30490|/subjects/36018|/subjects/23059|/subjects/41132|/subjects/23017|/subjects/35139|,/agents/people/81600|,/agents/corporate_entities/12966|
/repositories/14/resources/7854,HVT-1479,,,eng,1989-12-03|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/33741|/subjects/22405|/subjects/37511|/subjects/26999|/subjects/36478|/subjects/41390|/subjects/32911|/subjects/25637|/subjects/23274|/subjects/31671|/subjects/22646|/subjects/29053|/subjects/24980|/subjects/31129|/subjects/34365|,/agents/people/41269|/agents/people/79781|,/agents/corporate_entities/6822|
/repositories/14/resources/9395,HVT-3444,,,fre,1996-01-25|1996-01-26|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/37775|/subjects/23300|/subjects/36226|/subjects/31766|/subjects/31037|/subjects/24343|/subjects/40600|/subjects/26497|/subjects/22646|/subjects/29408|/subjects/23831|/subjects/24980|/subjects/23059|/subjects/30490|/subjects/33303|/subjects/35139|,/agents/people/40642|/agents/people/66391|,/agents/corporate_entities/6714|
/repositories/14/resources/9049,HVT-1183,,,eng,1987-11-10|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/29006|/subjects/39082|/subjects/41014|/subjects/38166|/subjects/39298|/subjects/40600|/subjects/38014|/subjects/24980|/subjects/33303|/subjects/30490|/subjects/32086|,/agents/people/46419|/agents/people/40471|,/agents/corporate_entities/6644|
/repositories/14/resources/8409,HVT-1496,,,eng,1991-04-22|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/34842|/subjects/37286|/subjects/26804|/subjects/22072|/subjects/39082|/subjects/36693|/subjects/41342|/subjects/25637|/subjects/41002|/subjects/23742|/subjects/24617|/subjects/35543|/subjects/26999|/subjects/24980|/subjects/37890|/subjects/31129|/subjects/32086|/subjects/34365|/subjects/24343|/subjects/35943|/subjects/31578|,/agents/people/45080|,/agents/corporate_entities/12966|
/repositories/14/resources/7560,HVT-3151,,,eng,1995-11-15|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/38951|/subjects/39082|/subjects/36226|/subjects/24374|/subjects/29111|/subjects/34072|/subjects/39298|/subjects/24343|/subjects/35577|/subjects/23300|/subjects/32911|/subjects/31104|/subjects/24597|/subjects/40902|/subjects/23624|/subjects/24980|/subjects/32086|/subjects/35714|/subjects/33303|/subjects/30490|/subjects/35139|,/agents/people/40515|,/agents/corporate_entities/12966|
/repositories/14/resources/8247,HVT-3501,,,srp,1995-08-20|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24374|/subjects/32199|/subjects/33146|/subjects/28062|/subjects/24980|/subjects/26539|/subjects/35139|/subjects/23059|/subjects/30490|/subjects/36018|/subjects/32086|,/agents/people/81600|,/agents/corporate_entities/12966|
/repositories/14/resources/7963,HVT-0287,,,eng,1984-06-24|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/25591|/subjects/37286|/subjects/36512|/subjects/38419|/subjects/39082|/subjects/24374|/subjects/40600|/subjects/26497|/subjects/36718|/subjects/25748|/subjects/24980|/subjects/38014|/subjects/34626|/subjects/39681|/subjects/33303|/subjects/26539|/subjects/35324|/subjects/35943|,/agents/people/41186|/agents/people/40603|,/agents/corporate_entities/6671|
/repositories/14/resources/7803,HVT-2740,,,eng,1994-12-07|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/38166|/subjects/35577|/subjects/39082|/subjects/37286|/subjects/38664|/subjects/31104|/subjects/35825|/subjects/33041|/subjects/24980|/subjects/32086|/subjects/35714|/subjects/33303|/subjects/24343|/subjects/30490|/subjects/35139|/subjects/32911|,/agents/people/57092|,/agents/corporate_entities/12966|
/repositories/14/resources/6157,HVT-3852,,,heb,1996-10-31|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/24374|/subjects/26804|/subjects/24806|/subjects/23300|/subjects/41014|/subjects/30987|/subjects/32911|/subjects/40600|/subjects/41689|/subjects/38903|/subjects/31273|/subjects/24980|/subjects/32086|/subjects/38250|/subjects/30490|/subjects/35943|/subjects/35324|/subjects/35139|,,/agents/corporate_entities/12966|/agents/corporate_entities/6680|
/repositories/14/resources/8096,HVT-2310,,,eng,1992-04-05|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/34511|/subjects/39082|/subjects/25591|/subjects/24343|/subjects/30350|/subjects/23869|/subjects/24287|/subjects/24980|/subjects/35139|/subjects/32911|,/agents/people/40913|,/agents/corporate_entities/6622|
/repositories/14/resources/6397,HVT-4417,,,eng,2008-05-12|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/31832|/subjects/39082|/subjects/38166|/subjects/29111|/subjects/24343|/subjects/26684|/subjects/31104|/subjects/26666|/subjects/25317|/subjects/39307|/subjects/41312|/subjects/23093|/subjects/22646|/subjects/31794|/subjects/24980|/subjects/35714|/subjects/40065|/subjects/33303|/subjects/27363|/subjects/35139|,/agents/people/40446|,/agents/corporate_entities/12966|
/repositories/14/resources/7848,HVT-0907,,,eng,1987-01-25|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/33784|/subjects/39082|/subjects/39971|/subjects/32911|/subjects/23982|/subjects/26937|/subjects/41666|/subjects/33470|/subjects/24980|/subjects/32086|/subjects/35714|/subjects/40065|/subjects/33303|/subjects/35139|/subjects/35943|,/agents/people/40714|/agents/people/40837|,/agents/corporate_entities/6725|
/repositories/14/resources/8828,HVT-3628,,,heb,1993-11-30|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/41390|/subjects/36478|/subjects/24031|/subjects/37775|/subjects/40252|/subjects/24374|/subjects/23530|/subjects/31037|/subjects/39082|/subjects/23328|/subjects/37410|/subjects/23300|/subjects/25363|/subjects/34509|/subjects/23510|/subjects/22416|/subjects/22134|/subjects/41396|/subjects/33035|/subjects/28064|/subjects/24770|/subjects/23706|/subjects/33401|/subjects/22446|/subjects/22523|/subjects/41523|/subjects/37967|/subjects/22977|/subjects/25580|/subjects/38724|/subjects/24980|/subjects/31129|/subjects/36018|/subjects/41132|/subjects/23059|/subjects/30490|/subjects/33303|/subjects/35943|/subjects/35139|/subjects/35324|,,/agents/corporate_entities/12966|/agents/corporate_entities/6680|
/repositories/14/resources/9920,HVT-1615,,,eng,1991-03-15|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/36478|/subjects/41390|/subjects/26999|/subjects/25637|/subjects/32879|/subjects/24980|/subjects/32086|/subjects/34365|/subjects/30490|/subjects/35139|/subjects/31129|,/agents/people/69493|/agents/people/41209|,/agents/corporate_entities/6725|
/repositories/14/resources/9045,HVT-2890,,,eng,1994-10-28|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/26999|/subjects/25591|/subjects/39082|/subjects/25637|/subjects/34731|/subjects/26307|/subjects/37022|/subjects/24980|/subjects/31129|/subjects/34365|/subjects/33303|/subjects/35139|,/agents/people/57092|,/agents/corporate_entities/6700|
/repositories/14/resources/9741,HVT-3782,,,heb,1995-06-02|1995-06-16|1995-07-06|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/34492|/subjects/23328|/subjects/39082|/subjects/34072|/subjects/30915|/subjects/29111|/subjects/23530|/subjects/23300|/subjects/24374|/subjects/24343|/subjects/31104|/subjects/40375|/subjects/40445|/subjects/27291|/subjects/23385|/subjects/23869|/subjects/25317|/subjects/41459|/subjects/22416|/subjects/22646|/subjects/31273|/subjects/24980|/subjects/35714|/subjects/33303|/subjects/30490|/subjects/35139|,,/agents/corporate_entities/12966|/agents/corporate_entities/6680|
/repositories/14/resources/8225,HVT-4047,,,fre,1996-06-19|,/subjects/36885|/subjects/35425|/subjects/31833|/subjects/36084|/subjects/34503|/subjects/33351|/subjects/29099|/subjects/37775|/subjects/35854|/subjects/39082|/subjects/30915|/subjects/31037|/subjects/34072|/subjects/28387|/subjects/41071|/subjects/26167|/subjects/28800|/subjects/30207|/subjects/23093|/subjects/24980|/subjects/28759|/subjects/35139|/subjects/35324|/subjects/35943|,/agents/people/40539|/agents/people/40789|,/agents/corporate_entities/6614|
/repositories/14/resources/7061,HVT-3278,,,rus,1994-08-06|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/22405|/subjects/38016|/subjects/25435|/subjects/29540|/subjects/34778|/subjects/28374|/subjects/40965|/subjects/40144|/subjects/22219|/subjects/35439|/subjects/24980|/subjects/30490|/subjects/28759|/subjects/23059|/subjects/35139|,/agents/people/85342|/agents/people/40760|,/agents/corporate_entities/12966|/agents/corporate_entities/6680|
/repositories/14/resources/8949,HVT-1245,,,eng,1987-11-24|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/39879|/subjects/24823|/subjects/37286|/subjects/39082|/subjects/24343|/subjects/32911|/subjects/40600|/subjects/24965|/subjects/33033|/subjects/24980|/subjects/35139|,/agents/people/91789|/agents/people/40471|,/agents/corporate_entities/6644|
/repositories/14/resources/6326,HVT-0004,,,eng,1980-03-06|1980-03-16|,/subjects/36885|/subjects/25470|/subjects/36693|/subjects/31833|/subjects/34631|/subjects/39082|/subjects/25264|/subjects/37286|/subjects/31832|/subjects/31104|/subjects/33034|/subjects/23624|/subjects/24980|/subjects/35714|/subjects/24343|/subjects/35139|/subjects/30490|,/agents/people/67204|/agents/people/40474|,/agents/corporate_entities/6652|
/repositories/14/resources/7954,HVT-2039,,,eng,1992-05-20|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24374|/subjects/36226|/subjects/23328|/subjects/37286|/subjects/38776|/subjects/39082|/subjects/29111|/subjects/23300|/subjects/40600|/subjects/37401|/subjects/38069|/subjects/24726|/subjects/33771|/subjects/33470|/subjects/24980|/subjects/32086|/subjects/33303|/subjects/23059|/subjects/30490|/subjects/35139|,/agents/people/40646|,/agents/corporate_entities/7161|
/repositories/14/resources/9804,HVT-2193,,,srp,1991-03-19|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/39082|/subjects/24374|/subjects/23300|/subjects/22072|/subjects/31037|/subjects/26684|/subjects/38492|/subjects/24047|/subjects/32199|/subjects/37925|/subjects/34574|/subjects/26081|/subjects/26945|/subjects/24980|/subjects/34716|/subjects/33303|/subjects/30490|/subjects/23017|/subjects/35139|,/agents/people/81600|,/agents/corporate_entities/6694|
/repositories/14/resources/6679,HVT-0454,,,eng,1984-08-29|,/subjects/36885|/subjects/25264|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/24374|/subjects/23640|/subjects/23328|/subjects/39082|/subjects/38280|/subjects/35577|/subjects/31104|/subjects/26324|/subjects/22329|/subjects/22416|/subjects/39627|/subjects/24980|/subjects/32086|/subjects/33303|/subjects/35139|/subjects/40065|,/agents/people/42593|,/agents/corporate_entities/6656|
